Path	x_min	y_min	x_max	y_max	Classid
Data_set/Up/00035_00025.ppm	5	6	49	49	35
Data_set/Up/00035_00026.ppm	6	6	54	53	35
Data_set/Up/00035_00027.ppm	6	5	61	58	35
Data_set/Up/00035_00028.ppm	7	7	69	67	35
Data_set/Up/00035_00029.ppm	8	8	84	82	35
Data_set/Up/00036_00000.ppm	6	5	24	23	35
Data_set/Up/00036_00001.ppm	6	6	25	25	35
Data_set/Up/00036_00002.ppm	6	6	25	25	35
Data_set/Up/00036_00003.ppm	6	5	23	23	35
Data_set/Up/00036_00004.ppm	6	6	24	25	35
Data_set/Up/00036_00005.ppm	5	6	24	26	35
Data_set/Up/00036_00006.ppm	5	6	23	25	35
Data_set/Up/00036_00007.ppm	6	6	25	26	35
Data_set/Up/00036_00008.ppm	6	5	25	25	35
Data_set/Up/00036_00009.ppm	5	5	25	26	35
Data_set/Up/00036_00010.ppm	5	5	27	28	35
Data_set/Up/00036_00011.ppm	5	5	27	28	35
Data_set/Up/00036_00012.ppm	6	5	29	29	35
Data_set/Up/00036_00013.ppm	6	6	31	31	35
Data_set/Up/00036_00014.ppm	5	6	31	32	35
Data_set/Up/00036_00015.ppm	5	6	34	34	35
Data_set/Up/00036_00016.ppm	5	6	36	36	35
Data_set/Up/00036_00017.ppm	5	5	36	35	35
Data_set/Up/00036_00018.ppm	5	5	38	37	35
Data_set/Up/00036_00019.ppm	5	5	40	39	35
Data_set/Up/00036_00020.ppm	6	5	43	41	35
Data_set/Up/00036_00021.ppm	5	6	43	43	35
Data_set/Up/00036_00022.ppm	5	6	45	45	35
Data_set/Up/00036_00023.ppm	6	6	49	47	35
Data_set/Up/00036_00024.ppm	5	6	52	51	35
Data_set/Up/00036_00025.ppm	5	5	55	53	35
Data_set/Up/00036_00026.ppm	7	5	62	57	35
Data_set/Up/00036_00027.ppm	6	6	69	65	35
Data_set/Up/00036_00028.ppm	8	7	74	69	35
Data_set/Up/00036_00029.ppm	8	8	81	75	35
Data_set/Up/00037_00000.ppm	6	5	29	32	35
Data_set/Up/00037_00001.ppm	5	6	28	33	35
Data_set/Up/00037_00002.ppm	5	6	30	35	35
Data_set/Up/00037_00003.ppm	5	6	31	36	35
Data_set/Up/00037_00004.ppm	6	5	32	36	35
Data_set/Up/00037_00005.ppm	6	5	33	36	35
Data_set/Up/00037_00006.ppm	5	6	32	38	35
Data_set/Up/00037_00007.ppm	5	5	33	38	35
Data_set/Up/00037_00008.ppm	5	5	34	39	35
Data_set/Up/00037_00009.ppm	5	6	34	40	35
Data_set/Up/00037_00010.ppm	5	5	35	40	35
Data_set/Up/00037_00011.ppm	6	5	36	40	35
Data_set/Up/00037_00012.ppm	5	5	36	41	35
Data_set/Up/00037_00013.ppm	5	6	36	43	35
Data_set/Up/00037_00014.ppm	5	5	37	43	35
Data_set/Up/00037_00015.ppm	5	5	38	44	35
Data_set/Up/00037_00016.ppm	5	5	39	45	35
Data_set/Up/00037_00017.ppm	6	5	43	47	35
Data_set/Up/00037_00018.ppm	6	6	44	49	35
Data_set/Up/00037_00019.ppm	5	6	46	51	35
Data_set/Up/00037_00020.ppm	5	5	47	51	35
Data_set/Up/00037_00021.ppm	5	6	50	55	35
Data_set/Up/00037_00022.ppm	6	6	52	56	35
Data_set/Up/00037_00023.ppm	5	5	53	57	35
Data_set/Up/00037_00024.ppm	6	6	55	59	35
Data_set/Up/00037_00025.ppm	5	6	57	62	35
Data_set/Up/00037_00026.ppm	5	6	58	64	35
Data_set/Up/00037_00027.ppm	7	7	64	69	35
Data_set/Up/00037_00028.ppm	6	6	65	70	35
Data_set/Up/00037_00029.ppm	7	8	70	76	35
Data_set/Up/00038_00000.ppm	6	5	22	21	35
Data_set/Up/00038_00001.ppm	6	5	22	23	35
Data_set/Up/00038_00002.ppm	6	6	22	24	35
Data_set/Up/00038_00003.ppm	6	6	22	24	35
Data_set/Up/00038_00004.ppm	5	5	21	23	35
Data_set/Up/00038_00005.ppm	5	5	23	24	35
Data_set/Up/00038_00006.ppm	6	6	24	25	35
Data_set/Up/00038_00007.ppm	5	5	23	24	35
Data_set/Up/00038_00008.ppm	6	5	25	25	35
Data_set/Up/00038_00009.ppm	5	6	26	28	35
Data_set/Up/00038_00010.ppm	6	5	28	28	35
Data_set/Up/00038_00011.ppm	6	6	28	29	35
Data_set/Up/00038_00012.ppm	6	5	29	29	35
Data_set/Up/00038_00013.ppm	5	6	29	31	35
Data_set/Up/00038_00014.ppm	5	5	29	30	35
Data_set/Up/00038_00015.ppm	6	5	31	31	35
Data_set/Up/00038_00016.ppm	5	5	31	32	35
Data_set/Up/00038_00017.ppm	5	6	33	34	35
Data_set/Up/00038_00018.ppm	6	6	35	35	35
Data_set/Up/00038_00019.ppm	6	6	35	37	35
Data_set/Up/00038_00020.ppm	5	6	34	37	35
Data_set/Up/00038_00021.ppm	6	6	37	39	35
Data_set/Up/00038_00022.ppm	6	5	40	42	35
Data_set/Up/00038_00023.ppm	6	5	42	44	35
Data_set/Up/00038_00024.ppm	5	6	43	47	35
Data_set/Up/00038_00025.ppm	5	6	44	49	35
Data_set/Up/00038_00026.ppm	6	5	47	52	35
Data_set/Up/00038_00027.ppm	5	5	49	55	35
Data_set/Up/00038_00028.ppm	6	5	53	59	35
Data_set/Up/00038_00029.ppm	5	7	57	67	35
Data_set/Up/00039_00000.ppm	5	6	23	24	35
Data_set/Up/00039_00001.ppm	5	5	25	25	35
Data_set/Up/00039_00002.ppm	5	5	26	26	35
Data_set/Up/00039_00003.ppm	5	5	28	28	35
Data_set/Up/00039_00004.ppm	6	6	31	31	35
Data_set/Up/00039_00005.ppm	6	6	31	31	35
Data_set/Up/00039_00006.ppm	6	5	31	30	35
Data_set/Up/00039_00007.ppm	5	5	30	30	35
Data_set/Up/00039_00008.ppm	6	5	31	30	35
Data_set/Up/00039_00009.ppm	6	6	31	31	35
Data_set/Up/00039_00010.ppm	6	5	31	30	35
Data_set/Up/00039_00011.ppm	5	6	31	32	35
Data_set/Up/00039_00012.ppm	5	6	33	34	35
Data_set/Up/00039_00013.ppm	5	6	35	36	35
Data_set/Up/00039_00014.ppm	5	5	36	36	35
Data_set/Up/00039_00015.ppm	6	5	39	38	35
Data_set/Up/00039_00016.ppm	6	6	41	41	35
Data_set/Up/00039_00017.ppm	6	6	43	44	35
Data_set/Up/00039_00018.ppm	6	5	46	46	35
Data_set/Up/00039_00019.ppm	6	6	50	51	35
Data_set/Up/00039_00020.ppm	5	5	53	54	35
Data_set/Up/00039_00021.ppm	6	5	57	57	35
Data_set/Up/00039_00022.ppm	6	6	61	62	35
Data_set/Up/00039_00023.ppm	7	6	66	66	35
Data_set/Up/00039_00024.ppm	6	7	69	71	35
Data_set/Up/00039_00025.ppm	7	8	74	76	35
Data_set/Up/00039_00026.ppm	8	9	82	84	35
Data_set/Up/00039_00027.ppm	10	10	100	101	35
Data_set/Up/00039_00028.ppm	11	12	114	117	35
Data_set/Up/00039_00029.ppm	13	13	128	138	35
